id,title,claim,Type,url,domain,news_date,true/false,published_paper_urls,published_paper_title,published_paper_authors,published_paper_abstract,published_paper_venue,published_paper_year,Answers,Answers,Answers,Prompt
7218,Researchers Have Used Proteins to Create The Strongest Organic Acid Ever,The strongest organic acid ever is made from proteins.,Claim,https://www.sciencealert.com/researchers-have-used-proteins-to-create-the-strongest-organic-acid-ever,Physics,22-May-17,TRUE,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201702781,Highly Charged Protein Ions: The Strongest Organic Acids to Date,"Muhammad A. Zenaidee, Michael G. Leeming, Dr. Fangtong Zhang, Toby T. Funston, Dr. William A. Donald","The basicity of highly protonated cytochrome?c (cyt?c) and myoglobin (myo) ions were investigated using tandem mass spectrometry, ion-molecule reactions (IMRs), and theoretical calculations as a function of charge state. Surprisingly, highly charged protein ions (HCPI) can readily protonate non-polar molecules and inert gases, including Ar, O2, and N2 in thermal IMRs. The most HCPIs that can be observed are over 130?kJ?mol?1 less basic than the least basic neutral organic molecules known (tetrafluoromethane and methane). Based on theoretical calculations, it is predicted that protonated cyt?c and myo ions should spontaneously lose a proton to vacuum for charge states in which every third residue is protonated. In this study, HCPIs are formed where every fourth residue on average is protonated. These results indicate that protein ions in higher charge states can be formed using a low-pressure ion source to reduce proton-transfer reactions between protein ions and gases from the atmosphere.",100th Anniversary of the Royal Australian Chemical Institue,2017,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7219,Even More Evidence Has Linked Parkinson's Disease to Our Gut Bacteria,Parkinson's is linked to gut bacteria.,Claim,https://www.sciencealert.com/evidence-piles-up-linking-parkinson-s-disease-with-the-bacteria-in-our-gut,Health,4-Mar-17,TRUE,https://movementdisorders.onlinelibrary.wiley.com/doi/10.1002/mds.26942/abstract;jsessionid=F601E99E6D2E00342C008093CC13DCCE.f02t03,Parkinson's disease and Parkinson's disease medications have distinct signatures of the gut microbiome,"Erin M. Hill-Burns PhD, Justine W. Debelius PhD, James T. Morton BS, William T. Wissemann BA, Matthew R. Lewis MS, Zachary D. Wallen MS, Shyamal D. Peddada PhD, Stewart A. Factor DO, Eric Molho MD, Cyrus P. Zabetian MD, MS, Rob Knight PhD, Haydeh Payami PhD","There is mounting evidence for a connection between the gut and Parkinson's disease (PD). Dysbiosis of gut microbiota could explain several features of PD. The objective of this study was to determine if PD involves dysbiosis of gut microbiome, disentangle effects of confounders, and identify candidate taxa and functional pathways to guide research. A total of 197 PD cases and 130 controls were studied. Microbial composition was determined by 16S rRNA gene sequencing of DNA extracted from stool. Metadata were collected on 39 potential confounders including medications, diet, gastrointestinal symptoms, and demographics. Statistical analyses were conducted while controlling for potential confounders and correcting for multiple testing. We tested differences in the overall microbial composition, taxa abundance, and functional pathways. Independent microbial signatures were detected for PD (P = 4E-5), participants' region of residence within the United States (P = 3E-3), age (P = 0.03), sex (P = 1E-3), and dietary fruits/vegetables (P = 0.01). Among patients, independent signals were detected for catechol-O-methyltransferase-inhibitors (P = 4E-4), anticholinergics (P = 5E-3), and possibly carbidopa/levodopa (P = 0.05). We found significantly altered abundances of the Bifidobacteriaceae, Christensenellaceae, [Tissierellaceae], Lachnospiraceae, Lactobacillaceae, Pasteurellaceae, and Verrucomicrobiaceae families. Functional predictions revealed changes in numerous pathways, including the metabolism of plant-derived compounds and xenobiotics degradation. PD is accompanied by dysbiosis of gut microbiome. Results coalesce divergent findings of prior studies, reveal altered abundance of several taxa, nominate functional pathways, and demonstrate independent effects of PD medications on the microbiome. The findings provide new leads and testable hypotheses on the pathophysiology and treatment of PD.",Sleep in Movement Disorders,2017,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7220,Electrons Have Been Caught Disappearing And Reappearing Between Atomic Layers,Electrons Have Been Caught Disappearing And Reappearing Between Atomic Layers,Claim,https://www.sciencealert.com/electrons-have-been-caught-disappearing-and-reappearing-between-atomic-layers,Physics,16-Mar-17,TRUE,https://pubs.acs.org/doi/abs/10.1021/acs.nanolett.6b04815,Highly Efficient and Anomalous Charge Transfer in van der Waals Trilayer Semiconductors,"Frank Ceballos, Ming-Gang Ju, Samuel D. Lane, Xiao Cheng Zeng, and Hui Zhao","Two-dimensional materials, such as graphene and monolayer transition metal dichalcogenides, allow the fabrication of multilayer structures without lattice matching restriction. A central issue in developing such artificial materials is to understand and control the interlayer electron transfer process, which plays a key role in harnessing their emergent properties. Recent photoluminescence and transient absorption measurements revealed that the electron transfer in heterobilayers occurs on ultrafast time scales. However, there is still a lack of fundamental understanding on how this process can be so efficient at van der Waals interfaces. Here we show evidence suggesting the coherent nature of such interlayer electron transfer. In a trilayer of MoS2-WS2-MoSe2, electrons excited in MoSe2 transfer to MoS2 in about one picosecond. Surprisingly, these electrons do not populate the middle WS2 layer during this process. Calculations showed the coherent nature of the charge transfer and reproduced the measured electron transfer time. The hole transfer from MoS2 to MoSe2 is also found to be efficient and ultrafast. The separation of electrons and holes extends their lifetimes to more than one nanosecond, suggesting potential applications of such multilayer structures in optoelectronics.",Nano Letters,2017,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7222,"AI Can Analyse Mammogram Results 30 Times Faster Than Doctors, And With 99% Accuracy",AI can analyze mammogram results 30 times faster than doctors and with 99% accuracy.,Claim,https://www.sciencealert.com/ai-analyses-mammograms-30-times-faster-and-20-more-accurately-than-doctors,Health,19-Sep-16,TRUE,https://acsjournals.onlinelibrary.wiley.com/doi/10.1002/cncr.30245/abstract;jsessionid=96AD6DD07A8BCF910C5F809199AAE313.f03t04,Correlating mammographic and pathologic findings in clinical decision support using natural language processing and data mining methods,"Tejal A. Patel MD, Mamta Puppala MS, Richard O. Ogunti MBBS, Joe E. Ensor PhD, Tiancheng He PhD, Jitesh B. Shewale BDS, MPH, Donna P. Ankerst PhD, Virginia G. Kaklamani MD, DSc, Angel A. Rodriguez MD, Stephen T. C. Wong PhD, Jenny C. Chang MD","A key challenge to mining electronic health records for mammography research is the preponderance of unstructured narrative text, which strikingly limits usable output. The imaging characteristics of breast cancer subtypes have been described previously, but without standardization of parameters for data mining. The authors searched the enterprise-wide data warehouse at the Houston Methodist Hospital, the Methodist Environment for Translational Enhancement and Outcomes Research (METEOR), for patients with Breast Imaging Reporting and Data System (BI-RADS) category 5 mammogram readings performed between January 2006 and May 2015 and an available pathology report. The authors developed natural language processing (NLP) software algorithms to automatically extract mammographic and pathologic findings from free text mammogram and pathology reports. The correlation between mammographic imaging features and breast cancer subtype was analyzed using one-way analysis of variance and the Fisher exact test. The NLP algorithm was able to obtain key characteristics for 543 patients who met the inclusion criteria. Patients with estrogen receptor-positive tumors were more likely to have spiculated margins (P?=?.0008), and those with tumors that overexpressed human epidermal growth factor receptor 2 (HER2) were more likely to have heterogeneous and pleomorphic calcifications (P?=?.0078 and P?=?.0002, respectively). Mammographic imaging characteristics, obtained from an automated text search and the extraction of mammogram reports using NLP techniques, correlated with pathologic breast cancer subtype. The results of the current study validate previously reported trends assessed by manual data collection. Furthermore, NLP provides an automated means with which to scale up data extraction and analysis for clinical decision support.",Cancer,2016,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7224,Mars's Gullies Probably Aren't Being Formed by Flowing Water,Mars's gullies aren't formed by flowing water.,Claim,https://www.sciencealert.com/mars-s-gullies-probably-aren-t-being-carved-out-by-running-water,Space,1-Aug-16,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2016GL068956,New insights into gully formation on Mars: Constraints from composition as seen by MRO/CRISM,"J. I. Núñez, O. S. Barnouin, S. L. Murchie, F. P. Seelos, J. A. McGovern, K. D. Seelos, D. L. Buczkowski","Over 100 Martian gully sites were analyzed using orbital data collected by the Compact Reconnaissance Imaging Spectrometer for Mars (CRISM) and High Resolution Imaging Science Experiment on the Mars Reconnaissance Orbiter (MRO). Most gullies are spectrally indistinct from their surroundings, due to mantling by dust. Where spectral information on gully sediments was obtained, a variety of mineralogies were identified. Their relationship to the source rock suggests that gully-forming processes transported underlying material downslope. There is no evidence for specific compositions being more likely to be associated with gullies or with the formation of hydrated minerals in situ as a result of recent liquid water activity. Seasonal CO2 and H2O frosts were observed in gullies at middle to high latitudes, consistent with seasonal frost-driven processes playing important roles in the evolution of gullies. Our results do not clearly indicate a role for long-lived liquid water in gully formation and evolution.",Geophysical Research Letters,2016,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7225,Io's Atmosphere Just Collapsed,Jupiter's moon Io's atmosphere collapses every single day as Jupiter eclipses it.,Claim,https://www.sciencealert.com/io-s-atmosphere-just-collapsed,Space,3-Aug-16,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2016JE005025,The collapse of Io's primary atmosphere in Jupiter eclipse,"Constantine C. C. Tsang, John R. Spencer, Emmanuel Lellouch, Miguel A. Lopez-Valverde, Matthew J. Richter","Volcanic outgassing due to tidal heating is the ultimate source of a tenuous SO2 atmosphere around Jupiter's moon Io. The question of whether SO2 frost on the surface plays a part, and to what degree, in maintaining Io's atmosphere with the constant volcanic outgassing is still debated. It is believed that for a sublimation-supported atmosphere, the primary atmosphere should collapse during eclipses by Jupiter, as the SO2 vapor pressure is strongly coupled to the temperature of the ice on the surface. No direct observations of Io's atmosphere in eclipse have previously been possible, due to the simultaneous need for high spectral and time sensitivity, as well as a high signal-to-noise ratio. Here we present the first ever high-resolution spectra at 19?µm of Io's SO2 atmosphere in Jupiter eclipse from the Gemini telescope. The strongest atmospheric band depth is seen to dramatically decay from 2.5?±?(0.08)% before the eclipse to 0.18?±?(0.16)% after 40?min in eclipse. Further modeling indicates that the atmosphere has collapsed shortly after eclipse ingress, implying that the atmosphere of Io has a strong sublimation-controlled component. The atmospheric column densityfrom pre-eclipse to in-eclipsedrops by a factor of 5?±?2.",Journal of Geophysical Research,2016,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7228,"This New Golden Nano-Grid Could Lead to Clearer, More Sensitive Touchscreens","Golden nano-grid could lead to clearer, more sensitive touchscreens.",Claim,https://www.sciencealert.com/this-new-golden-nano-grid-could-lead-to-clearer-more-sensitive-touchscreens,Tech,13-Jan-16,TRUE,https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201503705,Electrohydrodynamic NanoDrip Printing of High Aspect Ratio Metal Grid Transparent Electrodes,"Julian Schneider, Patrik Rohner, Deepankur Thureja, Martin Schmid, Patrick Galliker, Dimos Poulikakos","The transparent conducting electrode is an essential component in many contemporary and future devices, ranging from displays to solar cells. Fabricating transparent electrodes requires a balancing act between sufficient electrical conductivity and high light transmittance, both affected by the involved materials, fabrication methodology, and design. While metal films possess the highest conductivity at room temperature, a decent optical transmittance can only be achieved with ultrathin films. Structuring the metal into optically invisible nanowires has been shown to be promising to complement or even substitute transparent conductive oxides as dominant transparent electrode material. Here the out-of-plane fabrication capability of the recently developed method of electrohydrodynamic NanoDrip printing to pattern gold and silver nanogrids with line widths from 80 to 500 nm is demonstrated. This fully additive process enables the printing of high aspect ratio nanowalls and by that significantly improves the electrical performance, while maintaining the optical transmittance at a high level. Metal grid transparent electrodes optimized for low sheet resistances (8 ? sq?1 at a relative transmittance of 94%) as well as optimized for high transmittance (97% at a sheet resistance of 20 ? sq?1) are reported, which can be tailored on demand for the use in various applications.",Advanced Functional Materials,2015,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7229,Mars Could Have at Least Two Ancient Reservoirs of Water Deep Underground,Mars could have at least two ancient reservoirs of water underground.,Claim,https://www.sciencealert.com/there-could-be-at-least-two-reservoirs-of-water-deep-underground-on-mars,Space,30-Mar-20,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2016JE005143,Geologic history of Martian regolith breccia Northwest Africa 7034: Evidence for hydrothermal activity and lithologic diversity in the Martian crust,"Francis M. McCubbin, Jeremy W. Boyce, Tímea Novák-Szabó, Alison R. Santos, Romain Tartèse, Nele Muttik, Gabor Domokos, Jorge Vazquez, Lindsay P. Keller, Desmond E. Moser, Douglas J. Jerolmack, Charles K. Shearer, Andrew Steele, Stephen M. Elardo, Zia Rahman, Mahesh Anand, Thomas Delhaye, Carl B. Agee","The timing and mode of deposition for Martian regolith breccia Northwest Africa (NWA) 7034 were determined by combining petrography, shape analysis, and thermochronology. NWA 7034 is composed of igneous, impact, and brecciated clasts within a thermally annealed submicron matrix of pulverized crustal rocks and devitrified impact/volcanic glass. The brecciated clasts are likely lithified portions of Martian regolith with some evidence of past hydrothermal activity. Represented lithologies are primarily ancient crustal materials with crystallization ages as old as 4.4?Ga. One ancient zircon was hosted by an alkali-rich basalt clast, confirming that alkalic volcanism occurred on Mars very early. NWA 7034 is composed of fragmented particles that do not exhibit evidence of having undergone bed load transport by wind or water. The clast size distribution is similar to terrestrial pyroclastic deposits. We infer that the clasts were deposited by atmospheric rainout subsequent to a pyroclastic eruption(s) and/or impact event(s), although the ancient ages of igneous components favor mobilization by impact(s). Despite ancient components, the breccia has undergone a single pervasive thermal event at 500-800°C, evident by groundmass texture and concordance of ~1.5?Ga dates for bulk rock K-Ar, U-Pb in apatite, and U-Pb in metamict zircons. The 1.5?Ga age is likely a thermal event that coincides with rainout/breccia lithification. We infer that the episodic process of regolith lithification dominated sedimentary processes during the Amazonian Epoch. The absence of pre-Amazonian high-temperature metamorphic events recorded in ancient zircons indicates source domains of static southern highland crust punctuated by episodic impact modification.",Journal of Geophysical Research: Planets,2016,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7230,"If You've Ever Charged With a Public USB Port, You Could Have Been 'Juice Jacked'",Cybercriminals are on the prowl to infect your mobile devices while you charge them.,Claim,https://www.sciencealert.com/charging-your-phone-using-a-public-usb-port-beware-of-cyber-attacks,Tech,11-Feb-20,TRUE,https://dl.acm.org/doi/pdf/10.1145/2732198.2732205,Charging Me and I Know Your Secrets!: Towards Juice Filming Attacks on Smartphones,"Weizhi Meng, Wang Hao Lee, S.R. Murali, S.P.T. Krishnan","Smartphones such as Android phones and iPhones are widely adopted worldwide and the number of smartphone users has increased dramatically. With the popularity of smartphones, the privacy of smartphone users are challenged by various malware and attacks. A large amount of malware has been developed and spread such as Soundcomber, Screenmilker, TouchLogger, and so on. In addition, some smartphone attacks are based on physical access to the phone like smudge attacks. All these have reminded current users to pay more attention for smartphone security such as installing anti-malware software to defend against malicious apps, which may reduce the effectiveness of most malware. In this paper, we identify a vulnerability of smartphone charging and design a new type of charging attacks (called juice filming attacks) based on a standard USB connector and HDMI, which can steal users' secrets through automatically video-capturing their inputs (e.g., unlock patterns, PIN code). The efficiency of our designed attacks relies on the observations that users are not aware of any risk when charging their phones in public places and that most users would interact with their phone during the charging. Different from other malware and attacks, our designed juice filming attacks possess six major features: 1) be simple but quite efficient; 2) user unawareness; 3) does not need to install any apps on phone's side; 4) does not need to ask for any permissions; 5) cannot be detected by any current anti-malware software; 6) can be scalable and effective in both Android OS and iOS. To implement this attack, we employ a VGA/RGB frame grabber and further conduct several user studies to explore the feasibility and effectiveness of our attacks. Based on the understanding, we later propose several mitigation strategies to defend against such attacks.",ACM ASIA Conference on Computer and Communications Security,2015,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7231,First Direct Evidence of Marsquakes Was Just Revealed Amongst New InSight Discoveries,Marsquakes are very similar to earthquakes.,Claim,https://www.sciencealert.com/quakes-on-mars-are-startlingly-similar-to-earth-s-and-other-news-from-the-red-planet,Space,24-Feb-20,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2016JA023475,MAVEN NGIMS observations of atmospheric gravity waves in the Martian thermosphere,"S. L. England, G. Liu, E. Yi?it, P. R. Mahaffy, M. Elrod, M. Benna, H. Nakagawa, N. Terada, B. Jakosky","Gravity waves have a significant impact on both the dynamics and energy budget of the Martian thermosphere. Strong density variations of spatial scales indicative of gravity waves have previously been identified in this region by using in situ observations. Here we use observations from the Neutral Gas and Ion Mass Spectrometer (NGIMS) mass spectrometer on Mars Atmosphere and Volatile EvolutioN Mission to identify such waves in the observations of different atmospheric species. The wave signatures seen in CO2 and Ar are almost identical, whereas the wave signature seen in N2, which is lighter and has a larger scale height, is generally smaller in amplitude and slightly out of phase with those seen in CO2 and Ar. Examination of the observed wave properties in these three species suggests that relatively long vertical wavelength atmospheric gravity waves are the likely source of the waves seen by NGIMS in the upper thermosphere. A two-fluid linear model of the wave perturbations in CO2 and N2 has been used to find the best fit intrinsic wave parameters that match the observed features in these two species. We report the first observationally based estimate of the heating and cooling rates of the Martian thermosphere created by the waves observed in this region. The observed wave density amplitudes are anticorrelated with the background atmospheric temperature. The estimated heating rates show a weak positive correlation with the wave amplitude, whereas the cooling rates show a clearer negative correlation with the wave amplitude. Our estimates support previous model-based findings that atmospheric gravity waves are a significant source of both heating and cooling.",Journal of Geophysical Research: Space Physics,2016,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7232,Hawking's Greatest Black Hole Prediction Just Passed a New Test in The Lab,Black holes emit radiation.,Claim,https://www.sciencealert.com/a-black-hole-in-a-lab-has-provided-new-evidence-that-hawking-radiation-is-real,Physics,30-May-19,TRUE,https://onlinelibrary.wiley.com/doi/abs/10.1002/andp.201700114,Questioning the Recent Observation of Quantum Hawking Radiation,Ulf Leonhardt,"A recent article [J. Steinhauer, Nat. Phys. 2016, 12, 959] has reported the observation of quantum Hawking radiation and its entanglement in an analogue black hole. Here, the published evidence, its consistency with theoretical bounds, and the statistical significance of the results are analyzed. The analysis raises severe doubts on the observation of Hawking radiation.",Annalen der Physik,2018,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7235,"Discovery in 12,000-Year-Old Grave Shows Not All Ancient Fishers Were Men",Not All Ancient Fishers Were Men,Claim,https://www.sciencealert.com/pleistocene-fish-hooks-female-burial-grave-hunter-gatherer-indonesia,Humans,12-Dec-17,TRUE,https://bioone.org/journals/monographs-of-the-western-north-american-naturalist/volume-7/issue-1/042.007.0113/Early-Holocene-Pearl-Oyster-Circular-Fishhooks-and-Ornaments-on-Esp%c3%adritu/10.3398/042.007.0113.full,"Early Holocene Pearl Oyster Circular Fishhooks and Ornaments on Espíritu Santo Island, Baja California Sur",Harumi Fujita,"Discovery and analysis of 43 pearl oyster (Pinctada mazatlanica) artifacts and associated shell-processing tools from middle and basal levels of Covacha Babisuri, a rock shelter on Espíritu Santo Island, Baja California Sur, provide evidence of Early and Middle Holocene fishhook production along the southern Gulf of California coast. AMS 14C analysis of a fishhook preform recovered from the lowest stratum of the rock shelter returned a date of 8380 ± 50 RCYBP (Beta-236254), or 8750-8500 cal BP, with a reservoir effect of 250 ± 20 years, making this artifact one of the earliest known examples of a shell fishhook in the world. An additional pearl oyster artifact was found in a deeper level dating closer to 10,000 RCYBP, suggesting that this type of fishhook may date to this earlier period.",Monographs of the Western North American Naturalist,2014,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7236,New Electronic Sensor Can Detect Ovarian Cancer in Your Breath,Ovarian cancer can be detected in your breath.,Claim,https://www.sciencealert.com/these-new-electronic-sensors-can-detect-ovarian-cancer-in-your-breath,Health,30-Oct-15,TRUE,https://pubs.acs.org/doi/10.1021/acs.nanolett.5b03052,Dynamic Nanoparticle-Based Flexible Sensors: Diagnosis of Ovarian Carcinoma from Exhaled Breath,"Nicole Kahn, Ofer Lavie, Moran Paz, Yakir Segev, and Hossam Haick","Flexible sensors based on molecularly modified gold nanoparticles (GNPs) were integrated into a dynamic cross-reactive diagnostic sensing array. Each bending state of the GNP-based flexible sensor gives unique nanoparticle spatial organization, altering the interaction between GNP ligands and volatile organic compounds (VOCs), which increases the amount of data obtainable from each sensor. Individual dynamic flexible sensor could selectively detect parts per billion (ppb) level VOCs that are linked with ovarian cancers in exhaled breath and discriminate them from environmental VOCs that exist in exhaled breath samples, but do not relate to ovarian cancer per se. Strain-related response successfully discriminated between exhaled breath collected from control subjects and those with ovarian cancer, with data from a single sensor being sufficient to obtain 82% accuracy, irrespective of important confounding factors, such as tobacco consumption and comorbidities. The approach raises the hope of achieving an extremely simple, inexpensive, portable, and noninvasive diagnostic procedure for cancer and other diseases.",Nano Letters,2015,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7237,Psychiatrist Argues The 'Sonic Attacks' on Diplomats in Cuba Are Not Mass Hysteria,Havana Syndrome is not a mass psychological illness.,Claim,https://www.sciencealert.com/the-sonic-attacks-on-us-diplomats-in-cuba-are-not-manifestations-of-mass-hysteria,Opinion,5-Jul-19,TRUE,https://www.tandfonline.com/doi/abs/10.1080/0305569960220301,Epidemic Hysteria in Schools: an international and historical overview,Robert E. Bartholomew & Francois Sirois,"This study examines the characteristic features of epidemic hysteria reports in school settings, describing broad presentation patterns, and implications for management. Three distinct symptom patterns are evident based on the descriptive features of reports. The first type is 'mass motor hysteria' (n = 53) which predominates in non?Western traditional cultures among students exposed to pre?existing psychosocial stress, most frequently repressive academic and religious discipline, which precipitates dissociation, histrionics, and psychomotor alterations. A second pattern, 'mass anxiety hysteria' (n = 62), is typified by the sudden appearance of extreme anxiety following the redefinition of a mundane event such as illness in a fellow student or an unfamiliar odour, which is perceived as an immediate threat. A third pattern, 'mass pseudo?hysteria' (n = 1) involves the relabelling of mundane symptoms by hypervigilant authorities. Epidemic hysteria in school settings manifests as variants of a unitary syndrome that is masked by cultural custom and local nomenclature. A diagnosis is reached by noting the absence of a concrete pathogenic etiology, in conjunction with group anxiety, ambiguous, benign, transient symptomatology, and a preponderance of female victims. Management consists of the identification and removal of the precipitating psychosocial stress.",Educational Studies,1996,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7238,Dingoes May Have Actually Migrated to Australia Twice,Dingoes migrated to Australia twice.,Claim,https://www.sciencealert.com/dingoes-might-actually-be-two-populations-not-one,Environment,2-Nov-17,TRUE,https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.3487,"Conservation implications for dingoes from the maternal and paternal genome: Multiple populations, dog introgression, and demography","Kylie M. Cairns, Sarah K. Brown, Benjamin N. Sacks, J. William O. Ballard","It is increasingly common for apex predators to face a multitude of complex conservation issues. In Australia, dingoes are the mainland apex predator and play an important role in ecological functioning. Currently, however, they are threatened by hybridization with modern domestic dogs in the wild. As a consequence, we explore how increasing our understanding of the evolutionary history of dingoes can inform management and conservation decisions. Previous research on whole mitochondrial genome and nuclear data from five geographical populations showed evidence of two distinct lineages of dingo. Here, we present data from a broader survey of dingoes around Australia using both mitochondrial and Y chromosome markers and investigate the timing of demographic expansions. Biogeographic data corroborate the presence of at least two geographically subdivided genetic populations, southeastern and northwestern. Demographic modeling suggests that dingoes have undergone population expansion in the last 5,000 years. It is not clear whether this stems from expansion into vacant niches after the extinction of thylacines on the mainland or indicates the arrival date of dingoes. Male dispersal is much more common than female, evidenced by more diffuse Y haplogroup distributions. There is also evidence of likely historical male biased introgression from domestic dogs into dingoes, predominately within southeastern Australia. These findings have critical practical implications for the management and conservation of dingoes in Australia; particularly a focus must be placed upon the threatened southeastern dingo population.",Ecology and Evolution,2017,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7239,Scientists Have Engineered Beetles With a Fully Functional Third Eye,Beetles can be engineered to have a third eye.,Claim,https://www.sciencealert.com/scarab-beetle-grows-third-eye-genetic-engineering-organ-evolution,Nature,14-Nov-17,TRUE,https://onlinelibrary.wiley.com/doi/full/10.1002/jez.b.22682,"Conservation, Innovation, and Bias: Embryonic Segment Boundaries Position Posterior, but Not Anterior, Head Horns in Adult Beetles","Hannah A. Busey, Eduardo E. Zattara, Armin P. Moczek","The integration of form and function of novel traits is a fundamental process during the developmental evolution of complex organisms, yet how novel traits and trait functions integrate into preexisting contexts remains poorly understood. Here, we explore the mechanisms by which the adult insect head has been able to integrate novel traits and features during its ontogeny, focusing on the cephalic horns of Onthophagus beetles. Specifically, using a microablation approach we investigate how different regions of the dorsal head of adult horned beetles relate to their larval and embryonic counterparts and test whether deeply conserved regional boundaries that establish the embryonic head might also facilitate or bias the positioning of cephalic horns along the dorsal adult head. We find that paired posterior hornsthe most widespread horn type within the genusare positioned along a border homologous to the embryonic clypeolabral (CL)-ocular boundary, and that this placement constitutes the ancestral form of horn positioning. In contrast, we observed that the phylogenetically much rarer anterior horns are positioned by larval head regions contained firmly within the CL segment and away from any major preexisting larval head landmarks or boundaries. Lastly, we describe the unexpected finding that ablations at medial head regions can result in ectopic outgrowths bearing terminal structures resembling the more anterior clypeal ridge. We discuss our results in the light of the developmental genetic mechanisms of head formation in holometabolous insects and the role of co-option in innovation and bias in developmental evolution.",Journal of Experimental Biology,2016,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7240,Use of Hand Sanitiser Can Seriously Mess With Breath Alcohol Test Results,Hand sanitizer can invalidate breath alcohol test results.,Claim,https://www.sciencealert.com/use-of-hand-sanitiser-can-seriously-mess-with-breath-alcohol-test-results,Humans,22-Nov-17,TRUE,https://onlinelibrary.wiley.com/doi/full/10.1111/1556-4029.13691,The Effect of Alcohol-Based Hand Sanitizer Vapors on Evidential Breath Alcohol Test Results,"Ellen Strawsine B.S., Brian Lutmer B.S.","This study was undertaken to determine if the application of alcohol-based hand sanitizers (ABHSs) to the hands of a breath test operator will affect the results obtained on evidential breath alcohol instruments (EBTs). This study obtained breath samples on three different EBTs immediately after application of either gel or foam ABHS to the operator's hands. A small, but significant, number of initial analyses (13 of 130, 10%) resulted in positive breath alcohol concentrations, while 41 samples (31.5%) resulted in a status code. These status codes were caused by ethanol vapors either in the room air or their inhalation by the subject, thereby causing a mouth alcohol effect. Replicate subject samples did not yield any consecutive positive numeric results. As ABHS application can cause a transitory mouth alcohol effect via inhalation of ABHS vapors, EBT operators should forego the use of ABHS in the 15 min preceding subject testing.",Journal of Forensic Sciences,2017,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
7241,"6 of The Biggest Misconceptions About Happiness, According to Science","A $75,000 yearly salary is the point at which happiness begins to plateau.",Claim,https://www.sciencealert.com/6-of-the-biggest-misconceptions-about-happiness-according-to-science,Humans,20-Oct-17,TRUE,https://www.tandfonline.com/doi/abs/10.1080/10615800701195405?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%3dpubmed,"Forgiving the September 11th terrorists: Associations with coping, psychological distress, and religiosity","Galena Kline Rhoades, Daniel N. McIntosh, Martha E. Wadsworth, Jarl A. Ahlkvist, Rebecca A. Burwell, Gretchen R. Gudmundsen,Tali Raviv & Jacqueline G. Rea","Two studies examined how non-interpersonal forgiveness (when there is no social relationship between the transgressor and forgiver) related to coping and involuntary responses to stress, psychological distress, and religiosity. Three to six weeks after September 11th, 2001, forgiveness had non-linear associations with other responses to the terrorist attacks. Among college students (N=488), those who were trying or had forgiven (pro-forgiveness) the terrorists reported less involuntary engagement, more primary and secondary control coping, and more meaning finding than those who were unsure about forgiveness (ambivalent) and those who did not believe the perpetrators should be forgiven (anti-forgiveness). Ambivalent students reported the most distress, even after controlling for religion. Anti-forgiveness students reported less religiosity than ambivalent and pro-forgiveness students. Most findings were consistent among middle schoolers (N=154), particularly regarding psychological distress and responses to stress. Also, forgiveness of strangers for acts against one's community functioned separately from religion.","Anxiety, Stress, & Coping",2007,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
